student_id,exercise_id,score
107254,2415,15.145954132080078
107254,3301,15.145938873291016
107254,109,15.145902633666992
107254,465,15.145731925964355
107254,4860,15.145706176757812
107254,218,15.145662307739258
107254,607,15.145631790161133
99213,3379,14.584650039672852
99213,173,14.569173812866213
99213,4401,14.55377197265625
99213,2206,14.55152988433838
99213,1980,14.549784660339355
99213,8982,14.549320220947266
99213,302,14.549137115478516
99213,5652,14.548741340637209
99213,784,14.548198699951172
99213,4491,14.548019409179688
99213,8681,14.547290802001951
99213,2663,14.547283172607422
99213,3647,14.54727554321289
99213,4244,14.547260284423828
99213,2415,14.547260284423828
99213,3301,14.547245025634766
99213,109,14.547208786010742
99213,465,14.547037124633787
99213,4860,14.547012329101562
99213,218,14.546969413757324
100610,3379,14.49643325805664
100610,173,14.480957984924316
100610,4401,14.465557098388672
100610,2206,14.463314056396484
100610,1980,14.46156883239746
100610,8982,14.461103439331056
100610,302,14.460922241210938
100610,5652,14.460525512695312
100610,784,14.459983825683594
100610,4491,14.459802627563477
100610,8681,14.459075927734377
100610,2663,14.459068298339844
100610,3647,14.459060668945312
100610,4244,14.459044456481934
100610,2415,14.459043502807615
100610,3301,14.459028244018556
100610,109,14.458992958068848
100610,4860,14.458797454833984
100610,218,14.45875358581543
100610,607,14.458722114562988
106930,3379,14.335245132446287
106930,173,14.319768905639648
106930,4401,14.30436897277832
106930,2206,14.302124977111816
106930,1980,14.300379753112791
106930,8982,14.299915313720703
106930,302,14.299734115600586
106930,5652,14.299336433410645
106930,784,14.298795700073242
106930,4491,14.298614501953123
106930,2663,14.297880172729492
106930,3647,14.29787254333496
106930,4244,14.297857284545898
106930,2415,14.297855377197266
106930,3301,14.29784107208252
106930,109,14.29780387878418
106930,465,14.29763412475586
106930,4860,14.297609329223633
106930,218,14.297564506530762
106930,607,14.29753303527832
106233,3379,13.790813446044922
106233,173,13.775339126586914
106233,4401,13.759937286376951
106233,2206,13.757694244384766
106233,1980,13.755949020385742
106233,8982,13.755484580993652
106233,302,13.75530242919922
106233,5652,13.754905700683594
106233,784,13.754364013671877
106233,4491,13.754183769226074
106233,8681,13.75345516204834
106233,2663,13.753447532653809
106233,3647,13.753439903259276
106233,4244,13.753424644470217
106233,2415,13.753423690795898
106233,3301,13.753409385681152
106233,109,13.753373146057127
106233,465,13.753201484680176
106233,4860,13.753177642822266
106233,218,13.753133773803713
116666,173,14.489084243774414
116666,4401,14.47368335723877
116666,2206,14.471441268920898
116666,1980,14.469696044921877
116666,8982,14.469230651855469
116666,302,14.469048500061035
116666,5652,14.46865177154541
116666,784,14.468110084533691
116666,4491,14.46792984008789
116666,8681,14.467201232910156
116666,2663,14.467193603515623
116666,3647,14.46718692779541
116666,4244,14.467171669006348
116666,2415,14.467170715332031
116666,109,14.467119216918944
116666,465,14.466948509216309
116666,4860,14.466924667358398
116666,218,14.466878890991213
116666,607,14.466848373413086
116666,2826,14.466835021972656
70745,3379,14.055593490600586
70745,173,14.040118217468262
70745,4401,14.0247163772583
70745,2206,14.02247428894043
70745,1980,14.020729064941406
70745,8982,14.020263671875
70745,302,14.020081520080566
70745,5652,14.01968479156494
70745,784,14.019143104553224
70745,4491,14.018963813781738
70745,8681,14.01823616027832
70745,2663,14.018228530883787
70745,3647,14.01821994781494
70745,4244,14.01820468902588
70745,2415,14.018203735351562
70745,109,14.018153190612791
70745,465,14.01798152923584
70745,4860,14.01795768737793
70745,218,14.017913818359377
70745,607,14.017882347106934
106645,3379,14.884319305419922
106645,173,14.868844985961914
106645,4401,14.85344409942627
106645,2206,14.851201057434082
106645,1980,14.849456787109377
106645,8982,14.848991394042969
106645,302,14.84880828857422
106645,5652,14.84841251373291
106645,784,14.847869873046877
106645,4491,14.84769058227539
106645,8681,14.846961975097656
106645,2663,14.846954345703123
106645,3647,14.846946716308594
106645,4244,14.846931457519531
106645,2415,14.846930503845217
106645,3301,14.846916198730469
106645,109,14.846879959106444
106645,465,14.846708297729492
106645,4860,14.846685409545898
106645,218,14.846639633178713
91699,173,13.79424285888672
91699,4401,13.778841972351074
91699,2206,13.776599884033203
91699,1980,13.77485466003418
91699,8982,13.774389266967772
91699,302,13.77420711517334
91699,5652,13.773811340332031
91699,784,13.773268699645996
91699,4491,13.773088455200195
91699,8681,13.772360801696776
91699,2663,13.772353172302246
91699,3647,13.772345542907717
91699,4244,13.772330284118652
91699,2415,13.772329330444336
91699,109,13.77227783203125
91699,465,13.772107124328612
91699,4860,13.772083282470703
91699,218,13.772038459777832
91699,607,13.77200698852539
91699,2826,13.77199363708496
106210,3379,13.901738166809082
106210,173,13.886262893676758
106210,4401,13.87086296081543
106210,2206,13.868618965148926
106210,1980,13.866873741149902
106210,8982,13.866409301757812
106210,302,13.86622714996338
106210,5652,13.865829467773438
106210,784,13.865289688110352
106210,4491,13.865108489990234
106210,2663,13.864373207092283
106210,3647,13.864365577697754
106210,4244,13.864350318908691
106210,2415,13.864349365234377
106210,3301,13.864334106445312
106210,109,13.864297866821287
106210,465,13.864127159118652
106210,4860,13.864102363586426
106210,218,13.864058494567873
106210,607,13.86402702331543
58310,173,14.619301795959473
58310,4401,14.603900909423828
58310,2206,14.60165786743164
58310,1980,14.599912643432615
58310,8982,14.599447250366213
58310,302,14.599266052246094
58310,5652,14.598868370056152
58310,784,14.59832763671875
58310,4491,14.598146438598633
58310,8681,14.597419738769531
58310,2663,14.597412109375
58310,3647,14.597404479980469
58310,4244,14.597389221191406
58310,2415,14.597387313842772
58310,3301,14.597373008728027
58310,109,14.597335815429688
58310,465,14.597166061401367
58310,4860,14.59714126586914
58310,218,14.59709644317627
58310,607,14.597064971923828
98291,173,13.955764770507812
98291,4401,13.940362930297852
98291,2206,13.938119888305664
98291,1980,13.93637466430664
98291,8982,13.93591022491455
98291,302,13.935728073120115
98291,5652,13.935331344604492
98291,784,13.934789657592772
98291,4491,13.934609413146973
98291,8681,13.933881759643556
98291,2663,13.933874130249023
98291,3647,13.933866500854492
98291,4244,13.93385124206543
98291,2415,13.933850288391112
98291,3301,13.933835983276367
98291,109,13.933798789978027
98291,465,13.93362808227539
98291,4860,13.933603286743164
98291,218,13.93355941772461
98291,607,13.933527946472168
116768,3379,14.573724746704102
116768,173,14.55824851989746
116768,4401,14.5428466796875
116768,2206,14.540604591369627
116768,1980,14.538859367370604
116768,8982,14.538394927978516
116768,302,14.538211822509766
116768,5652,14.53781509399414
116768,784,14.537273406982422
116768,4491,14.537094116210938
116768,8681,14.53636646270752
116768,2663,14.536357879638672
116768,3647,14.53635025024414
116768,4244,14.536334991455078
116768,2415,14.536334037780762
116768,3301,14.536319732666016
116768,109,14.536283493041992
116768,465,14.53611183166504
116768,4860,14.536087989807127
116768,218,14.536043167114258
42503,3379,14.227930068969728
42503,173,14.21245574951172
42503,4401,14.197054862976074
42503,2206,14.19481086730957
42503,1980,14.193065643310549
42503,8982,14.192601203918455
42503,5652,14.192022323608398
42503,784,14.19148063659668
42503,4491,14.19130039215088
42503,8681,14.19057273864746
42503,2663,14.19056510925293
42503,4244,14.190543174743652
42503,2415,14.19054126739502
42503,3301,14.190526008605955
42503,109,14.19049072265625
42503,465,14.190319061279297
42503,4860,14.19029426574707
42503,218,14.190250396728516
42503,607,14.190218925476074
42503,2826,14.19020652770996
28531,3379,13.956613540649414
28531,4401,13.925736427307127
28531,2206,13.923494338989258
28531,1980,13.921749114990234
28531,8982,13.921283721923828
28531,302,13.921101570129396
28531,5652,13.920705795288086
28531,784,13.92016315460205
28531,4491,13.919983863830566
28531,8681,13.919256210327148
28531,2663,13.9192476272583
28531,3647,13.91923999786377
28531,4244,13.919224739074709
28531,2415,13.91922378540039
28531,3301,13.919209480285645
28531,109,13.91917324066162
28531,465,13.919001579284668
28531,4860,13.918977737426758
28531,607,13.918902397155762
28531,2826,13.918888092041016
108365,3379,14.617523193359377
108365,173,14.60204792022705
108365,4401,14.58664608001709
108365,2206,14.58440399169922
108365,1980,14.582658767700195
108365,8982,14.582193374633787
108365,302,14.582011222839355
108365,784,14.581072807312012
108365,4491,14.580893516540527
108365,8681,14.58016586303711
108365,2663,14.580157279968262
108365,3647,14.58014965057373
108365,4244,14.580134391784668
108365,2415,14.580133438110352
108365,3301,14.580119132995604
108365,109,14.580082893371582
108365,4860,14.57988739013672
108365,218,14.579843521118164
108365,607,14.579812049865724
108365,2826,14.579797744750977
106644,3379,15.288623809814451
106644,173,15.273149490356444
106644,4401,15.257747650146484
106644,2206,15.255505561828612
106644,1980,15.253759384155272
106644,8982,15.253294944763184
106644,302,15.25311279296875
106644,5652,15.252716064453123
106644,784,15.252174377441406
106644,4491,15.251994132995604
106644,8681,15.251266479492188
106644,2663,15.251258850097656
106644,3647,15.251251220703123
106644,4244,15.251235961914062
106644,2415,15.251235008239746
106644,3301,15.251220703125
106644,109,15.251184463500977
106644,465,15.251012802124023
106644,4860,15.250988960266112
106644,218,15.250944137573242
54909,3379,13.883339881896973
54909,173,13.867864608764648
54909,4401,13.852462768554688
54909,2206,13.8502197265625
54909,1980,13.848474502563477
54909,8982,13.848011016845703
54909,302,13.847827911376951
54909,5652,13.847431182861328
54909,784,13.84688949584961
54909,4491,13.846710205078123
54909,8681,13.84598159790039
54909,2663,13.84597396850586
54909,3647,13.845966339111328
54909,4244,13.845951080322266
54909,2415,13.84595012664795
54909,3301,13.845935821533203
54909,109,13.84589958190918
54909,465,13.845727920532228
54909,4860,13.845703125
54909,218,13.845660209655762
55788,3379,14.19146728515625
55788,173,14.17599105834961
55788,4401,14.16059112548828
55788,2206,14.158348083496094
55788,1980,14.15660285949707
55788,8982,14.15613842010498
55788,302,14.155956268310549
55788,5652,14.155559539794922
55788,784,14.155017852783203
55788,4491,14.154836654663086
55788,8681,14.154109001159668
55788,2663,14.154101371765137
55788,3647,14.154093742370604
55788,4244,14.154078483581545
55788,2415,14.154077529907228
55788,3301,14.15406322479248
55788,109,14.15402603149414
55788,465,14.153855323791504
55788,4860,14.153831481933594
55788,218,14.153786659240724
56537,3379,13.65512466430664
56537,173,13.639650344848633
56537,4401,13.624248504638672
56537,2206,13.622005462646484
56537,1980,13.62026023864746
56537,8982,13.619795799255373
56537,302,13.619614601135254
56537,784,13.618675231933594
56537,4491,13.618494987487791
56537,8681,13.617767333984377
56537,2663,13.617759704589844
56537,3647,13.617752075195312
56537,4244,13.61773681640625
56537,2415,13.617735862731934
56537,3301,13.617720603942873
56537,109,13.617685317993164
56537,465,13.617513656616213
56537,4860,13.617488861083984
56537,218,13.61744499206543
56537,607,13.617413520812988
105053,3379,14.097652435302734
105053,173,14.08217716217041
105053,4401,14.066776275634766
105053,2206,14.064533233642578
105053,1980,14.062788009643556
105053,8982,14.062323570251465
105053,302,14.062141418457031
105053,5652,14.061744689941406
105053,784,14.061203002929688
105053,4491,14.06102180480957
105053,8681,14.060295104980469
105053,2663,14.060287475585938
105053,3647,14.060279846191406
105053,4244,14.060264587402344
105053,2415,14.060262680053713
105053,3301,14.06024932861328
105053,109,14.06021213531494
105053,465,14.060041427612305
105053,4860,14.060016632080078
105053,218,14.059972763061523
62521,173,13.787019729614258
62521,4401,13.771617889404297
62521,2206,13.76937484741211
62521,1980,13.767630577087402
62521,8982,13.767165184020996
62521,302,13.76698398590088
62521,5652,13.766586303710938
62521,784,13.766045570373535
62521,4491,13.765865325927734
62521,8681,13.76513671875
62521,2663,13.765130043029783
62521,3647,13.765122413635254
62521,4244,13.765106201171877
62521,2415,13.765106201171877
62521,109,13.765054702758787
62521,465,13.764883995056152
62521,4860,13.76485824584961
62521,218,13.764815330505373
62521,607,13.76478385925293
62521,2826,13.7647705078125
106082,3379,13.4678316116333
106082,173,13.452356338500977
106082,4401,13.436955451965332
106082,2206,13.434712409973145
106082,1980,13.43296718597412
106082,302,13.432320594787598
106082,5652,13.431922912597656
106082,784,13.431382179260254
106082,4491,13.431201934814451
106082,2663,13.430466651916504
106082,3647,13.430459022521973
106082,4244,13.43044376373291
106082,2415,13.430442810058594
106082,3301,13.430428504943848
106082,109,13.430391311645508
106082,465,13.430220603942873
106082,4860,13.43019676208496
106082,218,13.43015193939209
106082,607,13.430120468139648
106082,2826,13.43010711669922
37635,173,14.149965286254885
37635,4401,14.134563446044922
37635,2206,14.13232135772705
37635,1980,14.130576133728027
37635,8982,14.130111694335938
37635,302,14.129928588867188
37635,5652,14.12953281402588
37635,784,14.128990173339844
37635,4491,14.12881088256836
37635,8681,14.128082275390623
37635,2663,14.128074645996094
37635,3647,14.128067016601562
37635,4244,14.1280517578125
37635,2415,14.1280517578125
37635,3301,14.128036499023438
37635,109,14.128000259399414
37635,465,14.12782859802246
37635,4860,14.127803802490234
37635,218,14.127760887145996
37635,607,14.127728462219238
106586,3379,14.577922821044922
106586,173,14.56244659423828
106586,4401,14.547046661376951
106586,2206,14.54480266571045
106586,1980,14.543057441711426
106586,8982,14.542593002319336
106586,302,14.54241180419922
106586,5652,14.542014122009276
106586,784,14.54147243499756
106586,4491,14.541292190551758
106586,2663,14.540556907653809
106586,3647,14.540550231933594
106586,4244,14.540534019470217
106586,2415,14.540533065795898
106586,3301,14.540517807006836
106586,109,14.540481567382812
106586,465,14.540311813354492
106586,4860,14.540285110473633
106586,218,14.540242195129396
106586,607,14.540210723876951
40411,173,13.87807846069336
40411,4401,13.862677574157717
40411,2206,13.860435485839844
40411,1980,13.85869026184082
40411,8982,13.858224868774414
40411,302,13.85804271697998
40411,5652,13.857646942138672
40411,784,13.857104301452637
40411,4491,13.856924057006836
40411,8681,13.856196403503418
40411,2663,13.856188774108888
40411,3647,13.856181144714355
40411,4244,13.856165885925291
40411,2415,13.856164932250977
40411,3301,13.85615062713623
40411,109,13.85611343383789
40411,465,13.855942726135254
40411,4860,13.855918884277344
40411,218,13.855874061584473
40411,607,13.855842590332031
40409,173,13.803041458129885
40409,4401,13.787639617919922
40409,2206,13.785396575927734
40409,1980,13.783651351928713
40409,8982,13.78318691253662
40409,302,13.783004760742188
40409,5652,13.782608032226562
40409,784,13.782066345214844
40409,4491,13.781886100769045
40409,8681,13.781158447265623
40409,2663,13.781150817871094
40409,3647,13.781143188476562
40409,4244,13.781126976013184
40409,2415,13.781126022338867
40409,109,13.781075477600098
40409,465,13.78090476989746
40409,4860,13.780879974365234
40409,218,13.78083610534668
40409,607,13.780804634094238
40409,2826,13.780791282653809
42578,3379,15.213175773620604
42578,4401,15.182299613952637
42578,2206,15.180055618286133
42578,1980,15.17831039428711
42578,8982,15.177846908569336
42578,302,15.177664756774902
42578,5652,15.17726707458496
42578,784,15.17672634124756
42578,4491,15.176546096801758
42578,8681,15.175817489624023
42578,2663,15.175809860229492
42578,3647,15.175803184509276
42578,4244,15.175787925720217
42578,2415,15.175786972045898
42578,3301,15.175771713256836
42578,109,15.175735473632812
42578,465,15.17556381225586
42578,4860,15.175540924072266
42578,218,15.175495147705078
42578,607,15.175464630126951
99555,173,15.024090766906738
99555,4401,15.008689880371094
99555,2206,15.006446838378906
99555,1980,15.0047025680542
99555,8982,15.00423812866211
99555,302,15.00405502319336
99555,5652,15.003658294677734
99555,784,15.003116607666016
99555,4491,15.002935409545898
99555,8681,15.002208709716797
99555,2663,15.002201080322266
99555,3647,15.002193450927734
99555,4244,15.002178192138672
99555,2415,15.00217628479004
99555,3301,15.00216293334961
99555,109,15.00212574005127
99555,465,15.001955032348633
99555,4860,15.001930236816406
99555,218,15.001886367797852
99555,607,15.00185489654541
106419,3379,14.21722412109375
106419,173,14.201748847961426
106419,4401,14.186347007751465
106419,2206,14.184104919433594
106419,1980,14.18235969543457
106419,8982,14.181894302368164
106419,302,14.18171215057373
106419,5652,14.181315422058104
106419,784,14.180773735046388
106419,4491,14.180593490600586
106419,2663,14.179859161376951
106419,3647,14.179850578308104
106419,4244,14.179835319519045
106419,2415,14.179834365844728
106419,3301,14.179819107055664
106419,109,14.179783821105955
106419,465,14.179612159729004
106419,4860,14.179588317871094
106419,218,14.179543495178224
106419,607,14.179512977600098
52886,173,13.693900108337402
52886,4401,13.67849826812744
52886,2206,13.67625617980957
52886,1980,13.674510955810549
52886,8982,13.67404556274414
52886,302,13.673864364624023
52886,5652,13.673466682434082
52886,784,13.67292594909668
52886,4491,13.672744750976562
52886,8681,13.67201805114746
52886,2663,13.67201042175293
52886,3647,13.672002792358398
52886,4244,13.671985626220703
52886,2415,13.671985626220703
52886,109,13.671935081481934
52886,465,13.671764373779297
52886,4860,13.671738624572754
52886,218,13.671695709228516
52886,607,13.671663284301758
52886,2826,13.671650886535645
111408,3379,14.389822959899902
111408,173,14.374347686767578
111408,4401,14.35894775390625
111408,2206,14.35670280456543
111408,1980,14.354958534240724
111408,8982,14.354494094848633
111408,302,14.3543119430542
111408,5652,14.353914260864258
111408,784,14.353373527526855
111408,4491,14.353193283081056
111408,8681,14.352465629577637
111408,2663,14.352458000183104
111408,3647,14.352450370788574
111408,4244,14.352436065673828
111408,2415,14.352434158325195
111408,109,14.35238265991211
111408,465,14.352211952209473
111408,4860,14.352188110351562
111408,218,14.352142333984377
111408,607,14.35211181640625
41812,3379,13.62826156616211
41812,4401,13.597384452819824
41812,2206,13.595142364501951
41812,1980,13.59339714050293
41812,8982,13.592931747436523
41812,5652,13.592352867126465
41812,784,13.591811180114746
41812,4491,13.591631889343262
41812,8681,13.590904235839844
41812,2663,13.590895652770996
41812,4244,13.590871810913086
41812,2415,13.590871810913086
41812,3301,13.59085750579834
41812,109,13.590821266174316
41812,465,13.590649604797363
41812,4860,13.590625762939451
41812,218,13.590581893920898
41812,607,13.590550422668455
41812,2826,13.590536117553713
41812,3541,13.590517044067385
70972,3379,14.294824600219728
70972,173,14.279349327087402
70972,4401,14.263948440551758
70972,2206,14.26170539855957
70972,1980,14.259960174560549
70972,8982,14.259496688842772
70972,302,14.259313583374023
70972,5652,14.258916854858398
70972,784,14.25837516784668
70972,4491,14.258193969726562
70972,8681,14.25746726989746
70972,2663,14.25745964050293
70972,3647,14.257452011108398
70972,4244,14.257436752319336
70972,2415,14.257434844970703
70972,109,14.257384300231934
70972,465,14.257213592529297
70972,4860,14.25718879699707
70972,218,14.257144927978516
70972,607,14.257113456726074
106208,3379,14.44595432281494
106208,173,14.430479049682615
106208,4401,14.415077209472656
106208,2206,14.412834167480469
106208,1980,14.411088943481444
106208,302,14.410443305969238
106208,5652,14.410045623779297
106208,784,14.409503936767578
106208,4491,14.409324645996094
106208,8681,14.40859603881836
106208,2663,14.408588409423828
106208,3647,14.408581733703612
106208,4244,14.408565521240234
106208,2415,14.408563613891602
106208,3301,14.408550262451172
106208,109,14.408514022827148
106208,465,14.408342361450195
106208,4860,14.408317565917969
106208,218,14.408273696899414
106208,607,14.408243179321287
50517,173,13.680606842041016
50517,4401,13.665205001831056
50517,2206,13.662961959838867
50517,1980,13.661216735839844
50517,8982,13.660752296447754
50517,302,13.660571098327637
50517,5652,13.660173416137695
50517,784,13.659631729125977
50517,4491,13.659451484680176
50517,8681,13.658723831176758
50517,2663,13.658716201782228
50517,3647,13.658708572387695
50517,4244,13.658692359924316
50517,2415,13.65869140625
50517,3301,13.65867805480957
50517,109,13.658641815185549
50517,465,13.658470153808594
50517,4860,13.658445358276367
50517,218,13.658401489257812
50517,607,13.658370971679688
51562,3379,14.6209135055542
51562,173,14.605438232421877
51562,4401,14.590036392211914
51562,2206,14.587794303894045
51562,1980,14.58604907989502
51562,8982,14.58558464050293
51562,302,14.585403442382812
51562,5652,14.585005760192873
51562,784,14.584464073181152
51562,4491,14.584283828735352
51562,8681,14.583556175231934
51562,2663,14.583548545837402
51562,3647,14.583540916442873
51562,4244,14.583524703979492
51562,2415,14.583524703979492
51562,109,14.583473205566406
51562,465,14.583303451538086
51562,4860,14.583276748657228
51562,218,14.583233833312988
51562,607,14.583202362060549
93713,3379,13.595534324645996
93713,173,13.580059051513672
93713,4401,13.564657211303713
93713,2206,13.562414169311523
93713,1980,13.560669898986816
93713,8982,13.560205459594728
93713,302,13.560022354125977
93713,5652,13.559625625610352
93713,784,13.559083938598633
93713,4491,13.558904647827148
93713,8681,13.55817699432373
93713,2663,13.5581693649292
93713,3647,13.558160781860352
93713,4244,13.558145523071287
93713,2415,13.558144569396973
93713,109,13.558094024658203
93713,465,13.55792236328125
93713,4860,13.557897567749023
93713,218,13.557854652404783
93713,607,13.557823181152344
111703,173,14.200336456298828
111703,4401,14.184935569763184
111703,2206,14.18269157409668
111703,1980,14.180946350097656
111703,8982,14.180481910705566
111703,302,14.180299758911133
111703,5652,14.179903030395508
111703,784,14.179361343383787
111703,4491,14.179181098937988
111703,8681,14.17845344543457
111703,2663,14.17844581604004
111703,3647,14.178438186645508
111703,4244,14.178422927856444
111703,2415,14.178421974182127
111703,3301,14.178407669067385
111703,109,14.178370475769045
111703,465,14.178199768066406
111703,4860,14.178175926208496
111703,218,14.178131103515623
111703,607,14.178099632263184
52890,173,13.931238174438477
52890,4401,13.915837287902832
